TODATE,kVA,kVAR,kW
17:59,0.4501718283,0.2402036786,0.1944991946
18:01,0.4501718283,0.2402036786,0.1944991946
18:03,0.4501718283,0.2402036786,0.1944991946
18:05,0.4501718283,0.2402036786,0.1944991946
18:07,0.4501718283,0.2402036786,0.1944991946
18:09,0.4501718283,0.2402036786,0.1944991946
18:11,0.4501718283,0.2402036786,0.1944991946
18:13,0.4501718283,0.2402036786,0.1944991946
18:15,0.4501718283,0.2402036786,0.1944991946
18:17,0.4501718283,0.2402036786,0.1944991946
18:19,0.4501718283,0.2402036786,0.1944991946
18:21,0.4501718283,0.2402036786,0.1944991946
18:23,0.4501718283,0.2402036786,0.1944991946
18:25,0.4501718283,0.2402036786,0.1944991946
18:27,0.4501718283,0.2402036786,0.1944991946
18:29,0.4501718283,0.2402036786,0.1944991946
18:31,0.4501718283,0.2402036786,0.1944991946
18:33,0.4501718283,0.2402036786,0.1944991946
18:35,0.4501718283,0.2402036786,0.1944991946
18:37,0.4501718283,0.2402036786,0.1944991946
18:39,0.4501718283,0.2402036786,0.1944991946
18:41,0.4501718283,0.2402036786,0.1944991946
18:43,0.4501718283,0.2402036786,0.1944991946
18:45,0.4501718283,0.2402036786,0.1944991946
18:47,0.4501718283,0.2402036786,0.1944991946
18:49,0.4501718283,0.2402036786,0.1944991946
18:51,0.4501718283,0.2402036786,0.1944991946
18:53,0.4501718283,0.2402036786,0.1944991946
18:55,0.4501718283,0.2402036786,0.1944991946
18:57,0.4501718283,0.2402036786,0.1944991946
18:59,0.4501718283,0.2402036786,0.1944991946
19:01,0.4501718283,0.2402036786,0.1944991946
19:03,0.4501718283,0.2402036786,0.1944991946
19:05,0.7589116096,0.2416989803,0.4244446754
19:07,0.4398522377,-0.02545124106,0.3128863275
19:09,0.4228874147,-0.02748819441,0.3005590141
19:11,0.416611582,-0.02668900229,0.2961759865
19:13,0.4143764675,-0.02603301965,0.294709295
19:15,0.4112827182,-0.02867836133,0.2920531332
19:17,0.4092727602,-0.02752079256,0.2911772132
19:19,0.4085225165,-0.02970853075,0.2901803553
19:21,0.4073394239,-0.02713019773,0.2895308733
19:23,0.4051137865,-0.02602725662,0.2878928185
19:25,0.1671642065,-0.02292940393,0.1105359346
19:27,0.1669911146,-0.02443788201,0.1101722047
19:29,0.1670306772,-0.02305964753,0.1103613004
19:31,0.1665081382,-0.02405688725,0.1101256162
19:33,0.1669547409,-0.0250990279,0.1101724058
19:35,0.166902706,-0.02312693372,0.1105776355
19:37,0.1670462936,-0.02422266454,0.1103573367
19:39,0.1666989177,-0.02423429675,0.1102533713
19:41,0.1671525985,-0.02585534938,0.1104698032
19:43,0.1668939441,-0.02527133934,0.1104273349
19:45,0.1671037823,-0.02317645214,0.1105368063
19:47,0.1669988185,-0.02433368377,0.1104536578
19:49,0.1670915335,-0.02594031952,0.1103900596
19:51,0.1669979095,-0.02426273562,0.1103183851
19:53,0.1668603569,-0.02346344665,0.1102859452
19:55,0.1670288742,-0.02322591096,0.1106894687
19:57,0.1669909954,-0.02504950017,0.1102039963
19:59,0.1670220643,-0.02327622287,0.1104272828
20:01,0.4584149718,0.2466363013,0.1957892925
20:03,0.4575887918,0.2456641197,0.1962791979
20:05,0.4577747881,0.2454800755,0.1966140121
20:07,0.1677379757,-0.02321254648,0.1108547002
20:09,0.1673677266,-0.02334169298,0.1106143221
20:11,0.1673290431,-0.02377694286,0.110614717
20:13,0.167399466,-0.02408052236,0.1105362847
20:15,0.1672620922,-0.02320978977,0.110498473
20:17,0.1673638672,-0.02403109893,0.1104998812
20:19,0.1673665792,-0.0240369495,0.1105766445
20:21,0.1673689038,-0.02482783422,0.1104266718
20:23,0.1675758064,-0.02315447852,0.1105409861
20:25,0.1672175378,-0.02327633649,0.1104278266
20:27,0.1675805748,-0.02394135296,0.1106503606
20:29,0.1674079597,-0.0233105775,0.1104348749
20:31,0.1675450653,-0.02422754467,0.1105409414
20:33,0.1673060805,-0.02378195152,0.1105771214
20:35,0.1674981266,-0.02487853169,0.1106145158
20:37,0.1771881282,-0.02312703244,0.1100993231
20:39,0.1149224266,-0.03325182199,0.06590029597
20:41,0.1088614911,-0.03325106204,0.06590467691
20:43,0.1036756709,-0.03325094283,0.06590444595
20:45,0.1036441997,-0.03325078636,0.06590413302
20:47,0.1037358791,-0.03330622986,0.06579250097
20:49,0.1036797538,-0.03352668881,0.06579229236
20:51,0.1037019938,-0.03352668136,0.06601379812
20:53,0.1036270857,-0.0334710069,0.06590418518
20:55,0.1035818532,-0.03328773379,0.06579244882
20:57,0.1037715003,-0.03352701664,0.06601446122
20:59,0.1036484987,-0.03352667391,0.06579226255
21:01,0.417647779,0.2359397858,0.1548398733
21:03,0.4183780551,0.2363850772,0.1548396796
21:05,0.4203579724,0.2372770458,0.156406492
21:07,0.1034670174,-0.03280817717,0.06612236798
21:09,0.1034157947,-0.0328104049,0.06590420008
21:11,0.1032890975,-0.03259007633,0.06568279117
21:13,0.1033920348,-0.0328104794,0.06590434164
21:15,0.1033004224,-0.03292227536,0.0656497106
21:17,0.1033321321,-0.03292212263,0.06588900089
21:19,0.103308484,-0.03281044215,0.06590427458
21:21,0.1033118591,-0.03287919983,0.06583205611
21:23,0.1032707766,-0.0328085199,0.06590041518
21:25,0.1033410281,-0.03280848637,0.06593710184
21:27,0.1032372192,-0.03280856833,0.06590050459
21:29,0.103360258,-0.03286517411,0.06579267979
21:31,0.1032253355,-0.03301239014,0.06590431184
21:33,0.1031817496,-0.03258682042,0.06567772478
21:35,0.1033175364,-0.03280830383,0.0656773448
21:37,0.1032754034,-0.03258671612,0.06567752361
21:39,0.1032570899,-0.03266729042,0.06585446745
21:41,0.1032513753,-0.03275099397,0.06578486413
21:43,0.1032520756,-0.0328104645,0.06568315625
21:45,0.1031898707,-0.03275104985,0.06578497589
21:47,0.1033521593,-0.03280837461,0.06567749381
21:49,0.1032427028,-0.03266741335,0.06565605104
21:51,0.1032972038,-0.03276954219,0.06578524411
21:53,0.1032755971,-0.03280867636,0.06567808241
21:55,0.1032391787,-0.03264480457,0.06557156891
21:57,0.1032273397,-0.03286542743,0.06579318643
21:59,0.1031628996,-0.0330302529,0.06567788869
22:01,0.10316246,-0.03286448866,0.06579131633
22:03,0.1030207425,-0.03262598068,0.0657916218
22:05,0.1031851619,-0.03286500648,0.06579234451
22:07,0.103113912,-0.0326083228,0.06568317115
22:09,0.1031519398,-0.03281036764,0.06568296999
22:11,0.1032401472,-0.03280844912,0.06590026617
22:13,0.103233926,-0.03280842304,0.06567758322
22:15,0.1032859907,-0.03275125101,0.06578537822
22:17,0.1031836048,-0.0328104645,0.06568315625
22:19,0.1032464504,-0.03266732395,0.06585453451
22:21,0.1032807082,-0.03303079307,0.06568340212
22:23,0.1032270938,-0.03275122494,0.06578532606
22:25,0.103136085,-0.03258690238,0.06567790359
22:27,0.1031830981,-0.03258672357,0.06590016931
22:29,0.1031325758,-0.03259042278,0.06568349153
22:31,0.1029595211,-0.03242399171,0.06579261273
22:33,0.1031139269,-0.03264488652,0.06579325348
22:35,0.1030008867,-0.03264460713,0.06579269469
22:37,0.1030965894,-0.03264459223,0.06579266489
22:39,0.1030309945,-0.03242395073,0.06579251587
22:41,0.1030431613,-0.03262656927,0.065792799
22:43,0.1031202897,-0.03258690238,0.06567790359
22:45,0.1031477898,-0.03264486417,0.06579320878
22:47,0.103084594,-0.0326676555,0.06561747193
22:49,0.1030514389,-0.03242887929,0.06579803675
22:51,0.1031610668,-0.03282885253,0.06590473652
22:53,0.103138417,-0.03297418728,0.06574882567
22:55,0.1032114029,-0.03257252276,0.0656837523
22:57,0.1031776816,-0.03281065822,0.06568355858
22:59,0.1032949537,-0.03297363967,0.06578455865
23:01,0.1031437591,-0.03304742649,0.06567540765
23:03,0.4098815918,0.2298261672,0.1542832702
23:05,0.4097706378,0.2297196388,0.1543116719
23:07,0.1034476161,-0.03264425695,0.06601350754
23:09,0.1032827273,-0.03264471889,0.06579291821
23:11,0.1031420603,-0.03264451399,0.06579249352
23:13,0.1033041403,-0.03286514804,0.06575615704
23:15,0.1032669693,-0.0328671895,0.06579820812
23:17,0.1032150164,-0.03280820698,0.06589978933
23:19,0.1032026112,-0.03280838579,0.06590013951
23:21,0.1030945405,-0.03286698088,0.06579778343
23:23,0.1033188477,-0.03280831128,0.0656773597
23:25,0.1032869667,-0.03297388181,0.06578504294
23:27,0.1033160314,-0.03281031922,0.06590402126
23:29,0.1032780632,-0.03275090829,0.06578469276
23:31,0.1032299772,-0.03280817717,0.06589972973
23:33,0.1032284275,-0.03303002566,0.06567742676
23:35,0.1033013389,-0.03302996978,0.065677315
23:37,0.1032599807,-0.03288074955,0.0658364892
23:39,0.1033313423,-0.03286520392,0.06579273939
23:41,0.1033409834,-0.03308584541,0.0657928884
23:43,0.1031881869,-0.03284704313,0.06557133794
23:45,0.1033026129,-0.03308603913,0.06579326838
23:47,0.1032941639,-0.03306796029,0.0657979399
23:49,0.1032361388,-0.03303006291,0.06567750871
23:51,0.1033965871,-0.03303018957,0.06590039283
23:53,0.1032517031,-0.03301261738,0.06568361074
23:55,0.1033229381,-0.03301263973,0.06586834043
23:57,0.1033780277,-0.03297402337,0.06578532606
23:59,0.1033604592,-0.0330308564,0.06568354368
